P0 id;Nivel_PowerBI;Nivel_Qlik;Nivel_Tableau;Nivel_Metabase;Nivel_Looker;Nivel_Looker_Studio;Nivel_Amazon_Quicksight;Nivel_Alteryx;Nivel_Grafana;Nivel_Pentaho;Nivel_Excel;Domina_PowerBI;Domina_Qlik;Domina_Tableau;Domina_Metabase;Domina_Looker;Domina_Looker_Studio;Domina_Amazon_Quicksight;Domina_Alteryx;Domina_Grafana;Domina_Pentaho;Domina_Excel;UF;Idade
0u8dg2d8bx62ivly0u8dor091dix01of;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;RS;25-29
0u9ldjdnpdo5ajqnplj9khr0u9ldjdnv;1,0;0,0;0,0;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;MG;22-24
0ueqxxqa5mevx9duao0ueqxxq0ulfwgw;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;PR;25-29
0ug15cqzpnzj5gms1zvag0ug15cn7cev;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
0uouqjo6urvaxld80uouqvcm2jmmxov2;0,0;0,0;0,0;0,0;1,0;0,5;0,0;0,0;0,0;0,0;0,5;0;0;0;0;1;0;0;0;0;0;0;RJ;35-39
0uu3nbepriafwglatf0uu3nacwlxd4cq;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;PR;25-29
0uvu1sve8rza2llcm8uvwt0uvu1ss9et;0,0;0,0;0,5;0,5;0,5;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;PB;25-29
0v1mo9fgrmkv7bl0v1m5jz71imbv4mkb;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;1;0;0;0;0;0;0;0;0;0;0;RS;25-29
0vfvke194lwuj970vfv96lxbl2447ai4;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;40-44
0w0cx6th9989gcfjxxvpjr50w0cx6osv;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;40-44
0w1a415gtbb7rn1f94fg0w1a41lfh6zg;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;35-39
0wdf4wluf18nbjw0wdfkifzzt327p0h0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;25-29
0wnabz1pd1i2skai960w2due9g3hw4t7;1,0;0,5;0,0;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;25-29
0xic84omxpd7ptjgan0xic84o5sn3174;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;ES;25-29
0xqcwc3bly5khkbd0xqcd3nmpmgdu93o;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;RS;40-44
0xxbaszfifvkoirez0xxbagbvlpl5ikp;0,5;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
0xydkaoabyz42pr87cv0xydkb2rxr2o8;1,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;CE;25-29
0yuwrhed0dsnrkdgy5n0yuwrhdx09xly;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;45-49
0zr4jo7c2j6hk60zr5ka7i9gysbve324;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;30-34
0zutq4iuaabxdj4q77fe0zutq4pw7zd6;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;25-29
1041gdt9zsprkuhskoh1041gdf2lyrcu;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
108oba89pnj2vj13wc108oba8dwaloha;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;PR;25-29
1090quptpl5ltqvdun1090oc8ei3abyj;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;CE;25-29
10aklxjm370kfjsh19k10aklxmhmdj18;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;RJ;30-34
10cadv3wxu1tjhhijcmv10cadv31hon9;0,5;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;22-24
10cxvir35zl4k2ok310cxvrssym5ibl8;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;PR;25-29
10dnjhmee38ptlv5hqa10dnjhphm8qz3;0,5;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,5;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
10e2hm1phj9fnex6h41o10e2hm1g31wu;0,5;0,0;0,5;1,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;1;0;0;0;0;0;0;0;SP;22-24
10xdbt4r9gktvzbqrmwd10xdbt4wled2;0,5;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;MG;35-39
116s5nak5kqnsbwcdk116s5nkb74bm0z;0,5;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;BA;35-39
1198xepjqbuirv11fxa1r1z580rjapef;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;MG;25-29
11spvbrxdvg5xs6ed5270011spvbtlhr;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;PI;25-29
11udubqs3zeo7tn4w1j11udubnwdqfzb;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;MS;40-44
11xquwcmiftv3nll3vgfo11xqur6q9bl;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;RJ;25-29
126yz6b1bsew48gpk5126yz6biautykg;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;AL;22-24
12jswjlwmvnidm7812jspqw3wds7xk28;0,0;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
12q6hrvkx5qek0bx3t12q6hkcu93gdcu;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;ES;35-39
12zfxl4ggmd69z6uhift12zfxl4yuxrq;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SC;30-34
139a9b9k3i4qexcsz139a9b9gqnrhjjm;0,0;0,0;0,0;0,0;1,0;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;SP;30-34
13b86zuxsf6u17ssqxhp13b86z05aoz8;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RJ;30-34
13zpaoxakvy6cslxkzk13zpc3o00g0w9;1,0;0,0;0,0;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;PR;25-29
13zxa6szv61zft5wcf13zxa6szx094cx;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;PE;30-34
143kovv42rj143ko4i6qxokr97wxxq8w;0,5;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
149vacrvzcpxtsjj1aj8v2ti149vacrv;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RS;25-29
14o1sjfwr21125mb39v14o1sj5gipig0;1,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SC;25-29
14o6uo0ipq94b25714ocmfj81uo5bx13;0,0;0,0;0,5;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;PR;35-39
14taj3sil040z409ab14taj18aqwflw2;0,5;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
150n2wvf0ynssn3lolep150n2wvfwppi;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SC;25-29
15sf3jss4mcvp8pywzv515sf3j2ew5jk;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;35-39
15sjomi7artoobet15sj5jeffud0ra0y;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;PR;30-34
16ds4kue2s2iwqamfxqv16ds4ue32z6b;1,0;0,0;0,0;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;PB;22-24
16et36uiixwl5v0z16et36f5mptrhire;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;PR;22-24
16k8mm4wf6mb50th15gc516k8mmguko6;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;1;0;0;0;0;0;0;0;0;0;PR;30-34
16l76zisslhjs0716l76zpv3tyj52d37;0,0;0,0;0,5;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;1;0;0;0;0;MG;35-39
16mgsdgqtqu1o0pn16mgsq6e4jm92ez6;0,5;0,0;0,5;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;MG;40-44
16wdanesw1yq8w2u16wda283yt4f4omf;0,5;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SC;25-29
16wryqj46013oggwjv19x16wryqet4c6;0,0;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;RS;30-34
17n1wbcm7qvd90xv217n1wvqxseyngeo;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;22-24
17umw4ljr40d31fhz5bg717umj1n0e6x;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RJ;25-29
180i6uzbqcoyxcwz180i6uoxfasuuhyy;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;35-39
184i99d8ozm0xjbaccur184i99dsgue6;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;40-44
18b3my90jdti4tgr18b3my9xgz9hbjqc;0,0;0,0;0,5;0,0;1,0;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;SP;30-34
18o6p3cbidf2joqwcv7218o6p3ah4k0h;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;;40-44
18xp1g9xmd9umdi2z18x4rut1864ze7r;0,0;0,0;0,5;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;PR;25-29
19713jevp4e9y719713upwbacxfgroxc;0,5;0,0;1,0;0,0;0,5;0,5;0,0;0,0;0,0;0,5;0,0;0;0;1;0;0;0;0;0;0;0;0;RJ;30-34
19ney6nnqmjyf6d19nf9jmw3vq2hc8nf;1,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;25-29
1a1yogk12t463rcus1a1yw5n0jmjlym4;1,0;0,0;0,0;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SC;25-29
1afpal0496ft891afi9wkyn4lihfcrhi;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SC;35-39
1afqe921s4n6eh561afqetzmpd7et4jw;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0;0;0;0;0;0;0;0;0;0;0;SP;50-54
1atilfmpb11xrzj8s341atiwrkhv7ftp;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;1;0;0;0;0;SP;30-34
1awxzymi8qib41awxw4zm1g4ikoqvuvv;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;25-29
1b10wnsk3b20va1m851b10wadgie37ov;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;PE;30-34
1b53o5zcvhb61i1b53o5jipgdvps94bu;0,5;0,0;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
1bd2w0vsb6r6p1bd2m6yf2mmigwe6z7u;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;MS;45-49
1bdfikm5d76v1bdfip6z9r5uy4s2i8gt;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;DF;35-39
1bqcdxwosk2448kwf1bqcdxwoqdlcobj;0,0;0,0;0,5;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;MG;30-34
1bqq4pgskpve20qx61bqq9nc6jsw8368;0,0;0,0;0,0;0,5;1,0;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;SC;30-34
1bsfbpqm5bciwmwgnmmr1bsf8uriv0kv;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;1;0;0;0;0;0;0;0;0;0;0;RS;25-29
1c0x0ogcdheqqto2a1c0xyvyswdbifti;1,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;PR;30-34
1c56ua7ymuynqpr1c5zdap8g6wqbln93;0,0;0,0;1,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0;0;1;0;0;0;0;0;0;0;0;RJ;25-29
1c78wjlqt11tx0di751c78wxk3k353co;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;45-49
1cefkbevzlncl4o0a1z1cefkbr4yziq5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;40-44
1cil9ui4oqqxbqyf8m1cil9yrs2faa0d;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;ES;25-29
1cjkgi9jv6i12fgn1f71cjkgi9uff76z;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;PR;30-34
1cvdowb6yipk7a1cvdojvmnkjlhtfebp;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SE;45-49
1dj9jqkit77mgg2xpj1dj97iwg1vlgdb;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;1;0;0;0;0;SP;25-29
1ejjjwcch2gjr521ejjl8caxiklpk60r;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;PI;22-24
1eo61abl73ghvnkmj00y1eo61hon5rta;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RS;30-34
1exwsodnxyudw0ym67h2111exwsodn7z;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RJ;25-29
1ez0klrrhcs30in3zu1ez0kl9deqwilh;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;BA;25-29
1fksk09n0tu0l6h8yl4h1fksk095xb1b;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;RJ;30-34
1fsoff7bwgy2alhegs1fsoaktr45kqe4;0,5;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;DF;30-34
1ftlcrww87ofagr5xu1ftlmm51jbd1ek;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,5;0,5;0,0;0;0;1;0;0;0;0;0;0;0;0;RJ;25-29
1fz1hczj0y3p6akj1fz1e4ouef72j0ip;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;35-39
1gbxnr87nrmzir1gb1naobr2o4v0yeuc;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;1;0;0;0;0;0;0;0;0;PR;22-24
1go9wuzo7jjcd11go9l27u0g2d4sn0ba;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;MG;25-29
1gyuand5och71g7fyp7tzfyxt4k511vw;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;45-49
1hdrb5ttn4dfnqzn1hdrbru8ycclp31s;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RS;17-21
1hjllifyz30bty9ifyzxau1hjllifyaz;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;RJ;55+
1hk8n3npn6u33nvk971hk8n3c565bmwf;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;DF;30-34
1hpefgywviw2i1k51hpefgyp1naqo4yj;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
1hy19fbspo2n1hy1od9uxdgq4744p5b2;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
1in3i7hatwxjuecc1in3u1cqzryytfow;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;MG;40-44
1ixweauzga7lmtgvwrg2gr1ixwq7wrj7;0,5;0,0;1,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0;0;1;0;0;0;0;0;0;0;0;PR;30-34
1j2b248m9vanhbnw1331j2b2jtavuq2v;1,0;0,5;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,5;0,0;1;0;0;0;0;0;0;0;0;0;0;PB;30-34
1jamvzms8xcx8fm9n1jamvznsxd154w7;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SC;25-29
1jjv75o1mhc275hjj1jjv75tc4zv4aqn;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;25-29
1juqnnq8w5g1juq25h20elmadyv519wl;0,0;0,0;0,5;0,0;1,0;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;SP;25-29
1jxrb8ef5dgwk671jxrb8ef4i0szuq6x;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RJ;30-34
1jy36lr1prftdq0l8ifh1jy36j18th0b;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
1k16swpfwk5n98lsl1k16s83ns3t57cm;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;35-39
1k514djqv04g91bn6yb1k514dm45saug;1,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;17-21
1kao3kwijojmie1kao3kyw938oh6794o;0,0;0,0;0,0;0,5;0,5;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;PB;30-34
1kcmfwvhhzusgajn2zr1kcmfwv9cmtu2;0,5;0,0;0,0;0,5;0,5;0,5;0,0;0,0;0,0;0,0;0,5;0;0;0;0;0;0;0;0;0;0;0;PR;25-29
1khu5zghbxlzs41enjf1khu5zlt6q3z4;1,0;0,0;0,5;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;;30-34
1kjbcctset02lzji9b6v1kjbcq2c4rcf;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;1;0;0;0;0;SP;35-39
1kuwp2b3gibtwbbg41a1kuoqpsvft9l9;0,5;0,0;0,5;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;ES;35-39
1kzvnze4z6503kbeq1kzo5p8zb20muq7;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;RJ;30-34
1l546sl2qyr21wm8jjh2hd1l546smwar;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
1mjwa49a3mvroi8p1mjwgxumf37stfvg;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;RS;30-34
1mu7g1p2w1gbvjk1muha0e6nruburfor;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SC;22-24
1mz9sw1dltmei77j0i1mtkz0oghyuaa1;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;SP;30-34
1n3ts0dsvfhbzzp1n3s7r3bya0sv050k;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
1nbi1gijbln24ntm1nbi19wkxnp2z7y8;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;1;0;0;0;0;0;0;0;0;0;0;RN;25-29
1ncfgwpi2xfllzxmye4u8ta71ncfgw18;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;1;0;0;0;0;0;0;0;SP;30-34
1nmrjqcdg2rk07d4ucbaz1nmrjqcdxu1;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
1o4zdyda1ud5g2xdkczn1o4zdydqxqo8;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,5;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;25-29
1o96jf7dan00vd69m1o9nychssyktrmj;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;PR;30-34
1oe4tm9lig95nxa1oecz9yzg37ygtm98;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;1;0;0;0;0;0;0;0;0;0;0;SP;30-34
1ogf8n4avyhrbrhg8e1ogf8n4cbbbz0x;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;MG;25-29
1opopzw3qk4cs221opopzykxayt5rybh;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
1otlcdg1x913smcve7s41otlcdozbmfe;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;45-49
1ov8v6439it6tfn6c71ov8v64vfmt78h;0,5;0,0;0,0;0,0;0,5;1,0;0,0;0,0;0,0;0,5;0,0;0;0;0;0;0;1;0;0;0;0;0;RJ;25-29
1oxkwd8njvomlv7es1oxkwrkppfrbpw1;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;MG;25-29
1p3bp5w871n1p342djoevd5p3pp8lqq5;1,0;0,0;0,5;0,0;0,0;0,0;0,5;0,0;0,5;0,0;0,5;1;0;0;0;0;0;0;0;0;0;0;MG;40-44
1p665pu04mcxhajkr1p66935r9bmijl5;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;30-34
1pfaacuejf5x81pajv9shsciur46l5rv;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;1;0;0;0;0;0;0;0;0;0;0;SP;22-24
1pi0xbzfk7ftd19122yg1pi0xb9pq856;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;1;0;0;0;0;0;0;0;0;RJ;25-29
1pp6xvbufvhsom5vzl31pp6xvq4p1jnu;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;1;0;0;0;0;0;0;0;SP;25-29
1pzbrkrlc1wyaipjm1pzbrkrt5qlxyhy;0,5;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
1q4kta9wksua5f9lp6ms1q4kta1dw4t8;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;RS;25-29
1qfmx17eszstg2dn741qfmtkechwvnja;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;1;0;0;0;0;0;0;0;0;0;0;SP;30-34
1rgah0yqmoh6y9km1rga5j5guxd7hzuf;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SE;25-29
1rw5ornqpc716ikkr2br11rw5ornh43e;1,0;0,0;0,5;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;25-29
1s1lyz6kdu1ukc41s18fml0xicbrc9l0;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;40-44
1s4bfgk6oa1a24xwu0o63s9ab1s4bfgk;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RS;30-34
1scauwwcbcm7e2hybl1scauwwpdyl1q8;0,0;0,0;1,0;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;0;0;1;0;0;0;0;0;0;0;0;SP;25-29
1sql14ykwoqnrqb1sqjxtaw96mma6ejx;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;BA;30-34
